Georgia State,72,Appalachian State,77,,,Feb 11, 2017
Georgia Southern,70,Coastal Carolina,82,,,Feb 11, 2017
Troy,100,Louisiana Lafayette,88,,,Feb 11, 2017
Arkansas Little Rock,49,Texas State,56,,,Feb 11, 2017
South Alabama,66,Louisiana Monroe,63,,,Feb 11, 2017
Arkansas State,75,Texas Arlington,81,,,Feb 11, 2017
Portland,60,Loyola Marymount,66,,,Feb 11, 2017
Santa Clara,64,Pacific,47,,,Feb 11, 2017
Pepperdine,65,San Diego,60,,,Feb 11, 2017
Brigham Young,68,San Francisco,52,,,Feb 11, 2017
Gonzaga,74,St. Mary's,64,,,Feb 11, 2017
UT Rio Grande Valley,53,CSU Bakersfield,75,,,Feb 11, 2017
Utah Valley,87,Chicago State,54,,,Feb 11, 2017
New Mexico State,71,Grand Canyon,83,,,Feb 11, 2017
Seattle,72,Missouri Kansas City,102,,,Feb 11, 2017
Northwestern State,72,Abilene Christian,76,,,Feb 11, 2017
Creighton,93,DePaul,58,,,Feb 11, 2017
New Hampshire,63,Binghamton,55,,,Feb 12, 2017
Massachusetts Lowell,84,Hartford,87,,,Feb 12, 2017
Maine,66,Stony Brook,67,,,Feb 12, 2017
Vermont,77,UMBC,74,,,Feb 12, 2017
Temple,74,Memphis,62,,,Feb 12, 2017
Cincinnati,51,SMU,60,,,Feb 12, 2017
Virginia,78,Virginia Tech,80,,,Feb 12, 2017
Michigan,75,Indiana,63,,,Feb 12, 2017
Northwestern,66,Wisconsin,59,,,Feb 12, 2017
Cornell,63,Pennsylvania,82,,,Feb 12, 2017
St. Peter's,69,Manhattan,50,,,Feb 12, 2017
Iona,90,Niagara,76,,,Feb 12, 2017
Wichita State,81,Loyola Chicago,64,,,Feb 12, 2017
Northern Iowa,55,Missouri State,52,,,Feb 12, 2017
Nevada,56,San Diego State,70,,,Feb 12, 2017
Washington State,49,Colorado,81,,,Feb 12, 2017
Oregon State,60,UCLA,78,,,Feb 12, 2017
Lehigh,45,Holy Cross,61,,,Feb 12, 2017
Louisville,76,Syracuse,72,,,Feb 13, 2017
Villanova,75,DePaul,62,,,Feb 13, 2017
West Virginia,80,Kansas,84,,,Feb 13, 2017
Baylor,78,Texas Tech,84,,,Feb 13, 2017
Rider,67,Fairfield,69,,,Feb 13, 2017
Monmouth,102,Siena,82,,,Feb 13, 2017
Delaware State,75,Coppin State,83,,,Feb 13, 2017
Morgan State,67,Howard,70,,,Feb 13, 2017
South Carolina State,72,North Carolina A&T,65,,,Feb 13, 2017
Florida A&M,73,North Carolina Central,78,,,Feb 13, 2017
Bethune-Cookman,81,Maryland Eastern Shore,82,,,Feb 13, 2017
Colgate,58,Bucknell,75,,,Feb 13, 2017
Furman,80,Virginia Military,52,,,Feb 13, 2017
Alcorn State,70,Arkansas Pine Bluff,58,,,Feb 13, 2017
Prairie View A&M,58,Grambling State,61,,,Feb 13, 2017
Texas Southern,62,Jackson State,71,,,Feb 13, 2017
Southern,81,Mississippi Valley State,72,,,Feb 13, 2017
Georgia Southern,78,Appalachian State,83,,,Feb 13, 2017
Georgia State,64,Coastal Carolina,65,,,Feb 13, 2017
South Alabama,61,Louisiana Lafayette,87,,,Feb 13, 2017
Arkansas State,58,Texas State,62,,,Feb 13, 2017
Troy,73,Louisiana Monroe,72,,,Feb 13, 2017
Arkansas Little Rock,55,Texas Arlington,71,,,Feb 13, 2017
Tulsa,53,UCF,71,,,Feb 14, 2017
Notre Dame,84,Boston College,76,,,Feb 14, 2017
Wake Forest,83,Clemson,95,,,Feb 14, 2017
Virginia Tech,66,Pittsburgh,63,,,Feb 14, 2017
Richmond,70,George Mason,93,,,Feb 14, 2017
Dayton,85,Saint Louis,63,,,Feb 14, 2017
St. Joseph's,81,VCU,91,,,Feb 14, 2017
High Point,52,Liberty,55,,,Feb 14, 2017
Ohio State,66,Michigan State,74,,,Feb 14, 2017
Penn State,66,Nebraska,82,,,Feb 14, 2017
Rutgers,55,Purdue,74,,,Feb 14, 2017
Texas,66,Oklahoma,70,,,Feb 14, 2017
Iona,83,Canisius,89,,,Feb 14, 2017
Marist,46,St. Peter's,71,,,Feb 14, 2017
Toledo,65,Akron,71,,,Feb 14, 2017
Buffalo,99,Central Michigan,93,,,Feb 14, 2017
Ohio,79,Eastern Michigan,71,,,Feb 14, 2017
Miami (OH),72,Kent State,76,,,Feb 14, 2017
Ball State,81,Northern Illinois,72,,,Feb 14, 2017
Bowling Green,79,Western Michigan,89,,,Feb 14, 2017
Drake,70,Evansville,87,,,Feb 14, 2017
Boise State,73,New Mexico,78,,,Feb 14, 2017
Colorado State,78,Wyoming,73,,,Feb 14, 2017
Florida,114,Auburn,95,,,Feb 14, 2017
Mississippi State,72,Georgia,79,,,Feb 14, 2017
Tennessee,58,Kentucky,83,,,Feb 14, 2017
LSU,76,Mississippi,96,,,Feb 14, 2017
Denver,78,Western Illinois,72,,,Feb 14, 2017
UMBC,69,Albany,78,,,Feb 15, 2017
Stony Brook,66,Hartford,54,,,Feb 15, 2017
Maine,51,New Hampshire,64,,,Feb 15, 2017
Temple,64,East Carolina,78,,,Feb 15, 2017
Tulane,75,SMU,80,,,Feb 15, 2017
Cincinnati,68,South Florida,54,,,Feb 15, 2017
Georgia Tech,61,Miami (FL),70,,,Feb 15, 2017
North Carolina,97,North Carolina State,73,,,Feb 15, 2017
Duke,65,Virginia,55,,,Feb 15, 2017
George Washington,63,Davidson,74,,,Feb 15, 2017
Massachusetts,66,Duquesne,96,,,Feb 15, 2017
Fordham,53,Rhode Island,43,,,Feb 15, 2017
La Salle,65,St. Bonaventure,83,,,Feb 15, 2017
St. John's,86,Butler,110,,,Feb 15, 2017
Xavier,63,Providence,75,,,Feb 15, 2017
Creighton,81,Seton Hall,87,,,Feb 15, 2017
Campbell,69,Charleston Southern,72,,,Feb 15, 2017
Radford,59,Gardner-Webb,70,,,Feb 15, 2017
Winthrop,83,Longwood,63,,,Feb 15, 2017
Presbyterian,48,North Carolina Asheville,89,,,Feb 15, 2017
Indiana,74,Minnesota,75,,,Feb 15, 2017
Maryland,74,Northwestern,64,,,Feb 15, 2017
Iowa State,87,Kansas State,79,,,Feb 15, 2017
Oklahoma State,71,TCU,68,,,Feb 15, 2017
Cal Poly,85,Cal State Northridge,71,,,Feb 15, 2017
Indiana State,46,Loyola Chicago,64,,,Feb 15, 2017
Illinois State,67,Missouri State,66,,,Feb 15, 2017
Wichita State,87,Southern Illinois,68,,,Feb 15, 2017
Bradley,61,Northern Iowa,64,,,Feb 15, 2017
Nevada,78,Air Force,59,,,Feb 15, 2017
San Jose State,59,Fresno State,77,,,Feb 15, 2017
San Diego State,66,Utah State,62,,,Feb 15, 2017
LIU Brooklyn,82,St. Francis (NY),45,,,Feb 15, 2017
Boston University,69,Colgate,68,,,Feb 15, 2017
Army,52,Holy Cross,47,,,Feb 15, 2017
American,65,Lafayette,78,,,Feb 15, 2017
Navy,55,Lehigh,74,,,Feb 15, 2017
Bucknell,77,Loyola (MD),78,,,Feb 15, 2017
Alabama,57,Missouri,54,,,Feb 15, 2017
Arkansas,83,South Carolina,76,,,Feb 15, 2017
Samford,77,East Tennessee State,79,,,Feb 15, 2017
Wofford,55,North Carolina Greensboro,74,,,Feb 15, 2017
Chattanooga,74,Virginia Military,68,,,Feb 15, 2017
Furman,74,Western Carolina,62,,,Feb 15, 2017
North Dakota State,61,IPFW,77,,,Feb 15, 2017
IUPUI,67,South Dakota State,81,,,Feb 15, 2017
Vermont,87,Massachusetts Lowell,66,,,Feb 15, 2017
Texas A&M Corpus Christi,97,Incarnate Word,81,,,Feb 15, 2017
South Carolina State,70,Norfolk State,81,,,Feb 15, 2017
Memphis,62,Connecticut,65,,,Feb 16, 2017
Jacksonville,79,Kennesaw State,78,,,Feb 16, 2017
North Florida,93,Lipscomb,82,,,Feb 16, 2017
Florida Gulf Coast,80,NJIT,73,,,Feb 16, 2017
Stetson,83,South Carolina Upstate,72,,,Feb 16, 2017
North Dakota,77,Idaho State,61,,,Feb 16, 2017
Sacramento State,67,Montana,65,,,Feb 16, 2017
Portland State,90,Montana State,92,,,Feb 16, 2017
Northern Colorado,63,Weber State,69,,,Feb 16, 2017
Wisconsin,58,Michigan,64,,,Feb 16, 2017
UC Davis,69,Long Beach State,78,,,Feb 16, 2017
Cal State Fullerton,56,UC Riverside,55,,,Feb 16, 2017
Hawaii,54,UCSB,56,,,Feb 16, 2017
Drexel,67,Delaware,68,,,Feb 16, 2017
Charleston,76,Hofstra,72,,,Feb 16, 2017
William & Mary,92,James Madison,95,,,Feb 16, 2017
North Carolina Wilmington,66,Northeastern,65,,,Feb 16, 2017
Elon,66,Towson,85,,,Feb 16, 2017
Florida Atlantic,69,Louisiana Tech,95,,,Feb 16, 2017
UAB,59,Marshall,74,,,Feb 16, 2017
UTEP,77,North Texas,71,,,Feb 16, 2017
UTSA,68,Rice,80,,,Feb 16, 2017
Florida International,66,Southern Miss,69,,,Feb 16, 2017
Middle Tennessee State,78,Western Kentucky,52,,,Feb 16, 2017
Northern Kentucky,62,Cleveland State,60,,,Feb 16, 2017
Wright State,84,Youngstown State,81,,,Feb 16, 2017
Niagara,75,Monmouth,93,,,Feb 16, 2017
Manhattan,71,Siena,94,,,Feb 16, 2017
Robert Morris,73,Bryant,81,,,Feb 16, 2017
St. Francis (PA),80,Central Connecticut State,71,,,Feb 16, 2017
Farleigh Dickinson,81,Sacred Heart,91,,,Feb 16, 2017
Mount St. Mary's,65,Wagner,69,,,Feb 16, 2017
Eastern Illinois,80,Austin Peay,85,,,Feb 16, 2017
Eastern Kentucky,72,Belmont,76,,,Feb 16, 2017
SIU Edwardsville,73,Murray State,84,,,Feb 16, 2017
Morehead State,52,Tennessee State,64,,,Feb 16, 2017
Utah,61,Oregon,79,,,Feb 16, 2017
Colorado,60,Oregon State,52,,,Feb 16, 2017
Arizona State,83,Washington,81,,,Feb 16, 2017
Arizona,78,Washington State,59,,,Feb 16, 2017
Texas A&M,67,Vanderbilt,72,,,Feb 16, 2017
Sam Houston State,77,Houston Baptist,88,,,Feb 16, 2017
Abilene Christian,82,McNeese State,78,,,Feb 16, 2017
Central Arkansas,89,Nicholls,96,,,Feb 16, 2017
Southeastern Louisiana,73,Northwestern State,66,,,Feb 16, 2017
Lamar,61,Stephen F. Austin,70,,,Feb 16, 2017
Oral Roberts,76,Nebraska Omaha,83,,,Feb 16, 2017
San Diego,70,Brigham Young,82,,,Feb 16, 2017
San Francisco,61,Gonzaga,96,,,Feb 16, 2017
Pacific,76,Portland,65,,,Feb 16, 2017
Pepperdine,55,Santa Clara,106,,,Feb 16, 2017
Loyola Marymount,48,St. Mary's,81,,,Feb 16, 2017
Grand Canyon,61,Seattle,58,,,Feb 16, 2017
CSU Bakersfield,80,Utah Valley,71,,,Feb 16, 2017
VCU,84,Richmond,73,,,Feb 17, 2017
Idaho,67,Eastern Washington,77,,,Feb 17, 2017
Illinois Chicago,74,Detroit,69,,,Feb 17, 2017
Valparaiso,71,Oakland,82,,,Feb 17, 2017
Pennsylvania,96,Brown,72,,,Feb 17, 2017
Cornell,69,Dartmouth,65,,,Feb 17, 2017
Columbia,72,Harvard,78,,,Feb 17, 2017
Princeton,71,Yale,52,,,Feb 17, 2017
Iona,95,Marist,88,,,Feb 17, 2017
Fairfield,89,Quinnipiac,86,,,Feb 17, 2017
Canisius,85,Rider,77,,,Feb 17, 2017
Kent State,70,Akron,67,,,Feb 17, 2017
California,68,Stanford,73,,,Feb 17, 2017
Arkansas Little Rock,58,Arkansas State,67,,,Feb 17, 2017
Hartford,52,New Hampshire,82,,,Feb 18, 2017
Binghamton,55,Stony Brook,76,,,Feb 18, 2017
Massachusetts Lowell,102,UMBC,108,,,Feb 18, 2017
Tulsa,60,Cincinnati,80,,,Feb 18, 2017
UCF,61,East Carolina,58,,,Feb 18, 2017
SMU,76,Houston,66,,,Feb 18, 2017
South Florida,71,Tulane,94,,,Feb 18, 2017
Wake Forest,94,Duke,99,,,Feb 18, 2017
Clemson,65,Miami (FL),71,,,Feb 18, 2017
Virginia Tech,90,Louisville,94,,,Feb 18, 2017
Virginia,41,North Carolina,65,,,Feb 18, 2017
Notre Dame,81,North Carolina State,72,,,Feb 18, 2017
Florida State,66,Pittsburgh,80,,,Feb 18, 2017
North Florida,68,Kennesaw State,85,,,Feb 18, 2017
Jacksonville,69,Lipscomb,81,,,Feb 18, 2017
Stetson,56,NJIT,60,,,Feb 18, 2017
Florida Gulf Coast,97,South Carolina Upstate,89,,,Feb 18, 2017
St. Bonaventure,72,Dayton,76,,,Feb 18, 2017
Saint Louis,40,Fordham,54,,,Feb 18, 2017
Rhode Island,77,George Mason,74,,,Feb 18, 2017
St. Joseph's,68,La Salle,83,,,Feb 18, 2017
Davidson,79,Massachusetts,74,,,Feb 18, 2017
Xavier,61,Marquette,83,,,Feb 18, 2017
Villanova,92,Seton Hall,70,,,Feb 18, 2017
Northern Colorado,87,Idaho State,81,,,Feb 18, 2017
Portland State,82,Montana,85,,,Feb 18, 2017
Sacramento State,59,Montana State,62,,,Feb 18, 2017
Northern Arizona,68,Southern Utah,84,,,Feb 18, 2017
North Dakota,77,Weber State,68,,,Feb 18, 2017
North Carolina Asheville,66,Campbell,53,,,Feb 18, 2017
High Point,75,Charleston Southern,76,,,Feb 18, 2017
Gardner-Webb,84,Presbyterian,56,,,Feb 18, 2017
Longwood,72,Radford,79,,,Feb 18, 2017
Liberty,67,Winthrop,84,,,Feb 18, 2017
Illinois,70,Iowa,66,,,Feb 18, 2017
Rutgers,65,Northwestern,69,,,Feb 18, 2017
Nebraska,58,Ohio State,57,,,Feb 18, 2017
Michigan State,63,Purdue,80,,,Feb 18, 2017
Kansas,67,Baylor,65,,,Feb 18, 2017
TCU,71,Iowa State,84,,,Feb 18, 2017
Oklahoma,92,Oklahoma State,96,,,Feb 18, 2017
Kansas State,64,Texas,61,,,Feb 18, 2017
Texas Tech,74,West Virginia,83,,,Feb 18, 2017
Hawaii,82,Cal Poly,61,,,Feb 18, 2017
UC Davis,72,Cal State Fullerton,79,,,Feb 18, 2017
UC Riverside,60,UC Irvine,79,,,Feb 18, 2017
Long Beach State,66,UCSB,48,,,Feb 18, 2017
William & Mary,85,Delaware,64,,,Feb 18, 2017
Elon,65,Drexel,56,,,Feb 18, 2017
North Carolina Wilmington,83,Hofstra,76,,,Feb 18, 2017
Charleston,85,Northeastern,71,,,Feb 18, 2017
James Madison,65,Towson,75,,,Feb 18, 2017
Florida International,61,Louisiana Tech,77,,,Feb 18, 2017
Middle Tennessee State,97,Marshall,86,,,Feb 18, 2017
UTSA,73,North Texas,83,,,Feb 18, 2017
Charlotte,48,Old Dominion,72,,,Feb 18, 2017
UTEP,79,Rice,71,,,Feb 18, 2017
Florida Atlantic,94,Southern Miss,82,,,Feb 18, 2017
Wright State,74,Cleveland State,68,,,Feb 18, 2017
Green Bay,80,Wisconsin Milwaukee,56,,,Feb 18, 2017
Northern Kentucky,77,Youngstown State,81,,,Feb 18, 2017
Princeton,66,Brown,51,,,Feb 18, 2017
Columbia,79,Dartmouth,80,,,Feb 18, 2017
Cornell,75,Harvard,87,,,Feb 18, 2017
Niagara,70,Siena,76,,,Feb 18, 2017
Miami (OH),58,Buffalo,71,,,Feb 18, 2017
Ball State,109,Central Michigan,100,,,Feb 18, 2017
Toledo,88,Northern Illinois,80,,,Feb 18, 2017
Bowling Green,75,Ohio,95,,,Feb 18, 2017
Eastern Michigan,80,Western Michigan,88,,,Feb 18, 2017
Hampton,61,Bethune-Cookman,62,,,Feb 18, 2017
Norfolk State,77,Florida A&M,65,,,Feb 18, 2017
North Carolina A&T,53,Howard,84,,,Feb 18, 2017
Savannah State,75,Morgan State,83,,,Feb 18, 2017
Coppin State,79,South Carolina State,84,,,Feb 18, 2017
North Carolina Central,82,Maryland Eastern Shore,69,,,Feb 18, 2017
Evansville,72,Bradley,84,,,Feb 18, 2017
Missouri State,76,Drake,73,,,Feb 18, 2017
Northern Iowa,44,Wichita State,73,,,Feb 18, 2017
Wyoming,87,Boise State,91,,,Feb 18, 2017
New Mexico,61,Fresno State,71,,,Feb 18, 2017
Utah State,66,Nevada,77,,,Feb 18, 2017
Air Force,78,San Jose State,83,,,Feb 18, 2017
St. Francis (PA),75,Bryant,79,,,Feb 18, 2017
Robert Morris,74,Central Connecticut State,64,,,Feb 18, 2017
Mount St. Mary's,79,Farleigh Dickinson,74,,,Feb 18, 2017
Sacred Heart,82,LIU Brooklyn,83,,,Feb 18, 2017
Wagner,73,St. Francis (NY),55,,,Feb 18, 2017
SIU Edwardsville,84,Austin Peay,92,,,Feb 18, 2017
Morehead State,73,Belmont,89,,,Feb 18, 2017
Tennessee Tech,79,Jacksonville State,78,,,Feb 18, 2017
Eastern Illinois,82,Murray State,65,,,Feb 18, 2017
Tennessee-Martin,61,Southeast Missouri State,90,,,Feb 18, 2017
Eastern Kentucky,66,Tennessee State,68,,,Feb 18, 2017
Colorado,73,Oregon,101,,,Feb 18, 2017
USC,70,UCLA,102,,,Feb 18, 2017
Arizona,76,Washington,68,,,Feb 18, 2017
Arizona State,71,Washington State,86,,,Feb 18, 2017
Army,71,Navy,68,,,Feb 18, 2017
LSU,72,Alabama,90,,,Feb 18, 2017
Mississippi,80,Arkansas,98,,,Feb 18, 2017
Kentucky,82,Georgia,77,,,Feb 18, 2017
Florida,57,Mississippi State,52,,,Feb 18, 2017
Missouri,70,Tennessee,90,,,Feb 18, 2017
Auburn,62,Texas A&M,81,,,Feb 18, 2017
South Carolina,62,Vanderbilt,71,,,Feb 18, 2017
East Tennessee State,65,Chattanooga,51,,,Feb 18, 2017
Mercer,89,Citadel,78,,,Feb 18, 2017
North Carolina Greensboro,73,Furman,52,,,Feb 18, 2017
Virginia Military,61,Samford,80,,,Feb 18, 2017
Western Carolina,56,Wofford,84,,,Feb 18, 2017
Central Arkansas,61,New Orleans,84,,,Feb 18, 2017
Northwestern State,80,Nicholls,78,,,Feb 18, 2017
Stephen F. Austin,60,Southeastern Louisiana,52,,,Feb 18, 2017
Lamar,63,Texas A&M Corpus Christi,70,,,Feb 18, 2017
Alabama State,67,Alcorn State,75,,,Feb 18, 2017
Grambling State,62,Jackson State,59,,,Feb 18, 2017
Mississippi Valley State,69,Prairie View A&M,82,,,Feb 18, 2017
Alabama A&M,64,Southern,77,,,Feb 18, 2017
Arkansas Pine Bluff,40,Texas Southern,78,,,Feb 18, 2017
South Dakota State,97,IPFW,89,,,Feb 18, 2017
Western Illinois,91,North Dakota State,100,,,Feb 18, 2017
Oral Roberts,72,South Dakota,86,,,Feb 18, 2017
Texas State,67,Georgia Southern,70,,,Feb 18, 2017
Texas Arlington,68,Georgia State,67,,,Feb 18, 2017
Appalachian State,74,South Alabama,87,,,Feb 18, 2017
Coastal Carolina,78,Troy,87,,,Feb 18, 2017
Louisiana Lafayette,85,Louisiana Monroe,84,,,Feb 18, 2017
St. Mary's,70,Brigham Young,57,,,Feb 18, 2017
Pacific,61,Gonzaga,82,,,Feb 18, 2017
Pepperdine,61,Loyola Marymount,82,,,Feb 18, 2017
San Francisco,65,Portland,51,,,Feb 18, 2017
San Diego,60,Santa Clara,58,,,Feb 18, 2017
CSU Bakersfield,51,Seattle,48,,,Feb 18, 2017
New Mexico State,107,UT Rio Grande Valley,101,,,Feb 18, 2017
Chicago State,65,Missouri Kansas City,84,,,Feb 18, 2017
Grand Canyon,77,Utah Valley,71,,,Feb 18, 2017
Sam Houston State,53,Incarnate Word,69,,,Feb 18, 2017
Albany,74,Maine,56,,,Feb 19, 2017
Connecticut,64,Temple,63,,,Feb 19, 2017
Syracuse,65,Georgia Tech,71,,,Feb 19, 2017
George Washington,77,Duquesne,70,,,Feb 19, 2017
DePaul,66,Butler,82,,,Feb 19, 2017
Georgetown,70,Creighton,87,,,Feb 19, 2017
Michigan,78,Minnesota,83,,,Feb 19, 2017
Maryland,60,Wisconsin,71,,,Feb 19, 2017
UAB,64,Western Kentucky,76,,,Feb 19, 2017
Valparaiso,83,Detroit,63,,,Feb 19, 2017
Illinois Chicago,75,Oakland,87,,,Feb 19, 2017
Pennsylvania,71,Yale,55,,,Feb 19, 2017
Rider,103,Iona,85,,,Feb 19, 2017
Quinnipiac,74,Manhattan,95,,,Feb 19, 2017
Canisius,74,Marist,76,,,Feb 19, 2017
Fairfield,55,St. Peter's,74,,,Feb 19, 2017
Loyola Chicago,63,Illinois State,65,,,Feb 19, 2017
Southern Illinois,74,Indiana State,68,,,Feb 19, 2017
UNLV,64,San Diego State,77,,,Feb 19, 2017
Utah,67,Oregon State,68,,,Feb 19, 2017
Holy Cross,69,American,54,,,Feb 19, 2017
Bucknell,86,Boston University,66,,,Feb 19, 2017
Lehigh,81,Lafayette,55,,,Feb 19, 2017
Colgate,66,Loyola (MD),56,,,Feb 19, 2017
IUPUI,83,Denver,72,,,Feb 19, 2017
Boston College,72,Florida State,104,,,Feb 20, 2017
Miami (FL),54,Virginia,48,,,Feb 20, 2017
Iowa State,82,Texas Tech,80,,,Feb 20, 2017
Texas,62,West Virginia,77,,,Feb 20, 2017
Norfolk State,65,Bethune-Cookman,75,,,Feb 20, 2017
Morgan State,65,Delaware State,54,,,Feb 20, 2017
Hampton,76,Florida A&M,69,,,Feb 20, 2017
North Carolina Central,66,Howard,59,,,Feb 20, 2017
Coppin State,84,Savannah State,83,,,Feb 20, 2017
North Carolina A&T,95,Maryland Eastern Shore,106,,,Feb 20, 2017
Alabama A&M,59,Alcorn State,74,,,Feb 20, 2017
Arkansas Pine Bluff,55,Prairie View A&M,73,,,Feb 20, 2017
Alabama State,73,Southern,79,,,Feb 20, 2017
Mississippi Valley State,61,Texas Southern,92,,,Feb 20, 2017
Texas Arlington,81,Georgia Southern,71,,,Feb 20, 2017
Texas State,51,Georgia State,67,,,Feb 20, 2017
Coastal Carolina,81,South Alabama,77,,,Feb 20, 2017
Appalachian State,66,Troy,76,,,Feb 20, 2017
East Carolina,76,Tulane,73,,,Feb 21, 2017
North Carolina State,71,Georgia Tech,69,,,Feb 21, 2017
Clemson,70,Virginia Tech,71,,,Feb 21, 2017
George Mason,70,Dayton,83,,,Feb 21, 2017
Davidson,76,Richmond,84,,,Feb 21, 2017
St. John's,71,Marquette,93,,,Feb 21, 2017
Northwestern,50,Illinois,66,,,Feb 21, 2017
Indiana,90,Iowa,96,,,Feb 21, 2017
Purdue,74,Penn State,70,,,Feb 21, 2017
Oklahoma,54,Baylor,60,,,Feb 21, 2017
Cleveland State,83,Detroit,91,,,Feb 21, 2017
Wright State,76,Northern Kentucky,83,,,Feb 21, 2017
Youngstown State,72,Oakland,101,,,Feb 21, 2017
Green Bay,87,Illinois Chicago,79,,,Feb 21, 2017
Wisconsin Milwaukee,61,Valparaiso,67,,,Feb 21, 2017
Monmouth,82,Fairfield,62,,,Feb 21, 2017
Eastern Michigan,72,Ball State,79,,,Feb 21, 2017
Akron,65,Bowling Green,66,,,Feb 21, 2017
Kent State,77,Buffalo,69,,,Feb 21, 2017
Northern Illinois,89,Central Michigan,66,,,Feb 21, 2017
Ohio,79,Miami (OH),62,,,Feb 21, 2017
Western Michigan,61,Toledo,56,,,Feb 21, 2017
Evansville,83,Wichita State,109,,,Feb 21, 2017
Colorado State,68,New Mexico,56,,,Feb 21, 2017
South Carolina,66,Florida,81,,,Feb 21, 2017
Auburn,98,LSU,75,,,Feb 21, 2017
Mississippi,87,Mississippi State,82,,,Feb 21, 2017
Kentucky,72,Missouri,62,,,Feb 21, 2017
Rhode Island,67,La Salle,56,,,Feb 21, 2017
Binghamton,69,Hartford,76,,,Feb 22, 2017
Stony Brook,52,UMBC,65,,,Feb 22, 2017
Albany,50,Vermont,62,,,Feb 22, 2017
Connecticut,70,Houston,75,,,Feb 22, 2017
UCF,71,Temple,69,,,Feb 22, 2017
Louisville,63,North Carolina,74,,,Feb 22, 2017
Duke,75,Syracuse,78,,,Feb 22, 2017
Pittsburgh,59,Wake Forest,63,,,Feb 22, 2017
Fordham,70,Duquesne,52,,,Feb 22, 2017
St. Bonaventure,83,St. Joseph's,77,,,Feb 22, 2017
Saint Louis,50,VCU,64,,,Feb 22, 2017
Providence,68,Creighton,66,,,Feb 22, 2017
DePaul,67,Georgetown,65,,,Feb 22, 2017
Xavier,64,Seton Hall,71,,,Feb 22, 2017
Butler,74,Villanova,66,,,Feb 22, 2017
Minnesota,89,Maryland,75,,,Feb 22, 2017
Michigan,68,Rutgers,64,,,Feb 22, 2017
TCU,68,Kansas,87,,,Feb 22, 2017
Oklahoma State,80,Kansas State,68,,,Feb 22, 2017
UC Irvine,54,Cal State Fullerton,56,,,Feb 22, 2017
Manhattan,82,Rider,93,,,Feb 22, 2017
Missouri State,68,Bradley,77,,,Feb 22, 2017
Southern Illinois,46,Illinois State,50,,,Feb 22, 2017
Northern Iowa,59,Indiana State,69,,,Feb 22, 2017
Drake,65,Loyola Chicago,80,,,Feb 22, 2017
UNLV,58,Air Force,81,,,Feb 22, 2017
Boise State,77,Nevada,85,,,Feb 22, 2017
Fresno State,63,San Diego State,55,,,Feb 22, 2017
Utah State,81,San Jose State,75,,,Feb 22, 2017
Oregon,68,California,65,,,Feb 22, 2017
Oregon State,66,Stanford,79,,,Feb 22, 2017
Boston University,62,Army,73,,,Feb 22, 2017
Lafayette,64,Bucknell,94,,,Feb 22, 2017
Loyola (MD),62,Holy Cross,63,,,Feb 22, 2017
Colgate,69,Lehigh,87,,,Feb 22, 2017
American,74,Navy,58,,,Feb 22, 2017
Texas A&M,77,Arkansas,86,,,Feb 22, 2017
Vanderbilt,67,Tennessee,56,,,Feb 22, 2017
Western Carolina,84,Citadel,80,,,Feb 22, 2017
Furman,81,East Tennessee State,93,,,Feb 22, 2017
North Carolina Greensboro,72,Mercer,66,,,Feb 22, 2017
Chattanooga,68,Samford,72,,,Feb 22, 2017
Wofford,81,Virginia Military,63,,,Feb 22, 2017
Lamar,88,Northwestern State,68,,,Feb 22, 2017
Central Arkansas,70,Southeastern Louisiana,87,,,Feb 22, 2017
Nebraska Omaha,84,Denver,83,,,Feb 22, 2017
North Dakota State,82,Oral Roberts,80,,,Feb 22, 2017
New Hampshire,78,Massachusetts Lowell,67,,,Feb 22, 2017
Texas A&M Corpus Christi,56,Abilene Christian,44,,,Feb 22, 2017
Memphis,74,Cincinnati,87,,,Feb 23, 2017
South Florida,68,Tulsa,82,,,Feb 23, 2017
Stetson,70,Florida Gulf Coast,80,,,Feb 23, 2017
Lipscomb,85,Kennesaw State,74,,,Feb 23, 2017
South Carolina Upstate,87,NJIT,88,,,Feb 23, 2017
Jacksonville,69,North Florida,73,,,Feb 23, 2017
Massachusetts,67,George Washington,83,,,Feb 23, 2017
Weber State,72,Eastern Washington,82,,,Feb 23, 2017
Idaho State,61,Idaho,69,,,Feb 23, 2017
Southern Utah,86,Portland State,93,,,Feb 23, 2017
Northern Arizona,73,Sacramento State,69,,,Feb 23, 2017
North Carolina Asheville,76,Gardner-Webb,81,,,Feb 23, 2017
Campbell,49,High Point,59,,,Feb 23, 2017
Longwood,45,Liberty,61,,,Feb 23, 2017
Presbyterian,57,Radford,59,,,Feb 23, 2017
Charleston Southern,72,Winthrop,86,,,Feb 23, 2017
Nebraska,72,Michigan State,88,,,Feb 23, 2017
Wisconsin,73,Ohio State,83,,,Feb 23, 2017
Cal Poly,78,Long Beach State,71,,,Feb 23, 2017
Cal State Northridge,85,UC Davis,96,,,Feb 23, 2017
UC Riverside,61,UCSB,68,,,Feb 23, 2017
Delaware,65,Charleston,78,,,Feb 23, 2017
James Madison,70,Drexel,64,,,Feb 23, 2017
Northeastern,105,Elon,104,,,Feb 23, 2017
Towson,78,North Carolina Wilmington,83,,,Feb 23, 2017
Hofstra,96,William & Mary,82,,,Feb 23, 2017
